Arcade Soccer,4th Dimension,ARCADE,1,0,C,,,4th Dimension,1,,,,,,,,,
E-Type,4th Dimension,ETYPE,1,0,C,,,4th Dimension,1,,,,,,,,,
Holed Out,4th Dimension,HOLED,2,0,C,,,4th Dimension,3,,,,,,,,,
Holed Out Extra Courses 1,4th Dimension,HOLED,3,0,C,Holed Out Courses 1,,4th Dimension,3,,,,,,,,,
Holed Out Extra Courses 2,4th Dimension,HOLED,3,2,C,Holed Out Courses 2,,4th Dimension,3,,,,,,,,,
Inertia,4th Dimension,INERTIA,1,0,C,,,4th Dimension,1,,,,,,,,,
Nevryon,4th Dimension,NEVRYON,1,2,C,,,4th Dimension,2,,,,,,,,,
QMaster,4th Dimension,QM-LOAD,4,2,C,,,4th Dimension,6,,,,,,,,,
UIM,4th Dimension,UIM,2,2,C,,,4th Dimension,4,,,,,,,,,
White Magic,4th Dimension,WMMENU,4,2,C,,,4th Dimension,6,,,,,,,,,
White Magic 2,4th Dimension,MAGIC,4,0,C,,,4th Dimension,5,,,,,,,,,
180 Darts,A&F,180DART,17,0,C,,,A&F,27,,,,,,,,,
Bouncer,A&F,BOUNCER,17,0,C,,,A&F,27,,,,,,,,,
Chuckie 2009,A&F,CE2009,17,2,C,,,A&F,28,,,,,,,,,
Chuckie Egg,A&F,CHUCKIE,17,0,C,,,A&F,27,,,,,,,,,
Chukee The Upgrade,A&F,CHUKEE,17,2,C,Chukee Upgrade,,A&F,28,,,,,,,,,
Copter Caper,A&F,CCAPER,17,0,C,,,A&F,27,,,,,,,,,
Cricket,A&F,HOWSZAT,17,2,C,,,A&F,28,,,,,,,,,
Cylon Attack,A&F,CYLON,17,0,C,,,A&F,27,,,,,,,,,
Frogger,A&F,FROGGER,17,0,C,,,A&F,27,,,,,,,,,
Haunted Abbey,A&F,ABBEY,17,2,C,,,A&F,28,,,,,,,,,
Horror Castle,A&F,H-CASTL,17,2,S,,,A&F,28,,,,,,,,,
Lunar Lander,A&F,LUNAR,17,0,C,,,A&F,27,,,,,,,,,
Orpheus Underworld,A&F,ORPHEUS,17,0,C,,,A&F,27,,,,,,,,,
Painter,A&F,PAINTER,17,0,C,,,A&F,27,,,,,,,,,
Pharaohs Tomb,A&F,PHTOMB,17,0,C,,,A&F,27,,,,,,,,,
Planes,A&F,PLANESL,17,0,C,,,A&F,27,,,,,,,,,
Shrinking Professors Quest,A&F,SH_PROF,17,2,C,Shrink ProfQuest,,A&F,28,,,,,,,,,
Tower Of Alos,A&F,TOA-I,17,0,C,,,A&F,27,,,,,,,,,
Firetrack,Aardvark,FireTrk,5,0,C,,,Aardvark,7,,,,,,,,,
Frak,Aardvark,Frak!,5,0,C,,,Aardvark,7,,,,,,,,,
Zalaga,Aardvark,ZALODA,5,0,C,,,Aardvark,7,,,,,,,,,
Arcadians,Acornsoft,ARCADIA,7,0,C,,,Acornsoft,11,,,,,,,,,
Aviator,Acornsoft,AVIATOR,7,2,C,,,Acornsoft,12,,,,,,,,,
Bandit,Acornsoft,BANDIT,7,0,C,,,Acornsoft,11,,,,,,,,,
BlackBox,Acornsoft,BLACKBO,6,2,C,,,Acornsoft,10,,,,,,,,,
Bouncer,Acornsoft,BOUNCER,7,2,C,,,Acornsoft,12,,,,,,,,,
Boxer,Acornsoft,BOXER,7,2,C,,,Acornsoft,12,,,,,,,,,
Breakout,Acornsoft,BREAKOT,6,0,C,,,Acornsoft,9,,,,,,,,,
Carousel,Acornsoft,CAROUSL,7,2,C,,,Acornsoft,12,,,,,,,,,
Castle Of Riddles,Acornsoft,CORINS,8,0,S,Castle o Riddles,,Acornsoft,13,,,,,,,,,
Chess,Acornsoft,CHESS,6,0,C,,,Acornsoft,9,,,,,,,,,
Countdown To Doom,Acornsoft,CTDLOAD,8,0,S,Countdown Doom,,Acornsoft,13,,,,,,,,,
Crazy Tracer,Acornsoft,TRACER,7,2,C,,,Acornsoft,12,,,,,,,,,
Cube Master,Acornsoft,CUBE,6,0,C,,,Acornsoft,9,,,,,,,,,
Dodgems,Acornsoft,DODGEMS,6,0,C,,,Acornsoft,9,,,,,,,,,
Draughts,Acornsoft,DRAUGHT,6,0,C,,,Acornsoft,9,,,,,,,,,
Drogna,Acornsoft,DROGNA,6,0,C,,,Acornsoft,9,,,,,,,,,
Firebug,Acornsoft,FIREBUG,7,2,C,,,Acornsoft,12,,,,,,,,,
Flight Simulation,Acornsoft,FLIGHT1,6,0,C,,,Acornsoft,9,,,,,,,,,
Free Fall,Acornsoft,FREEFAL,6,2,C,,,Acornsoft,10,,,,,,,,,
Gambit,Acornsoft,GAMBIT,6,2,C,,,Acornsoft,10,,,,,,,,,
Gateway To Karos,Acornsoft,GTKINS,8,2,S,,,Acornsoft,14,,,,,,,,,
Go,Acornsoft,GoLoad,6,2,C,,,Acornsoft,10,,,,,,,,,
Hopper,Acornsoft,HOPPER,7,0,C,,,Acornsoft,11,,,,,,,,,
JCB Digger,Acornsoft,JCB,6,0,C,,,Acornsoft,9,,,,,,,,,
Kingdom Of Hamil,Acornsoft,KHINS,8,0,S,,,Acornsoft,13,,,,,,,,,
Labyrinth,Acornsoft,LAB,7,2,C,,,Acornsoft,12,,,,,,,,,
Magic Mushrooms,Acornsoft,MAGIC,7,2,C,,,Acornsoft,12,,,,,,,,,
Maze,Acornsoft,MAZE,6,0,C,,,Acornsoft,9,,,,,,,,,
Meteor Mission,Acornsoft,METEOR,7,2,C,,,Acornsoft,12,,,,,,,,,
Meteors,Acornsoft,Meteors,7,0,C,,,Acornsoft,11,,,,,,,,,
Missile Base,Acornsoft,MISSILE,6,2,C,,,Acornsoft,10,,,,,,,,,
Monsters,Acornsoft,MONST,7,0,C,,,Acornsoft,11,,,,,,,,,
Philosopher's Quest,Acornsoft,PHIQINS,8,0,S,Philoso' Quest,,Acornsoft,13,,,,,,,,,
Planetoid,Acornsoft,PLANETO,7,0,C,,,Acornsoft,11,,,,,,,,,
Quondam,Acornsoft,QUOINS,8,2,S,,,Acornsoft,14,,,,,,,,,
Reversi,Acornsoft,REVERSI,6,0,C,,,Acornsoft,9,,,,,,,,,
Revs(6TracksHack),Acornsoft,REVS,7,0,C,Revs +,,Acornsoft,11,,,,,,,,,
Rocket Raid,Acornsoft,ROCKET,7,0,C,,,Acornsoft,11,,,,,,,,,
Seventh Star,Acornsoft,SEVINS,8,2,S,,,Acornsoft,14,,,,,,,,,
Sliding Block Puzzles,Acornsoft,PUZZLE,6,2,C,Sliding Blocks,,Acornsoft,10,,,,,,,,,
Snake,Acornsoft,SNAKE,6,0,C,,,Acornsoft,9,,,,,,,,,
Snapper,Acornsoft,SNAPPER,7,0,C,,,Acornsoft,11,,,,,,,,,
Snooker,Acornsoft,SNOOKER,7,2,C,,,Acornsoft,12,,,,,,,,,
Space Invaders,Acornsoft,SPACE,6,0,C,,,Acornsoft,9,,,,,,,,,
Sphinx Adventure,Acornsoft,SAINS,8,0,S,,,Acornsoft,13,,,,,,,,,
Starship Command,Acornsoft,COMMAND,7,0,C,,,Acornsoft,11,,,,,,,,,
Super Invaders,Acornsoft,SINVADE,6,0,C,,,Acornsoft,9,,,,,,,,,
Tetrapod,Acornsoft,TETRAPO,7,2,C,,,Acornsoft,12,,,,,,,,,
Volcano,Acornsoft,VOLCANO,7,2,C,,,Acornsoft,12,,,,,,,,,
Boffin,AddictiveGames,BOFFIN,5,0,C,,,Addictive Games,7,,,,,,,,,
Boffin 2,AddictiveGames,BOFFIN2,5,0,C,,,Addictive Games,7,,,,,,,,,
Football Manager,AddictiveGames,FOOTldr,5,0,C,,,Addictive Games,7,,,,,,,,,
Adventureland,Adventure International,ADVENT,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Ghost Town,Adventure International,GHOSTT,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Golden Voyage,Adventure International,GOLDEN,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Gremlins,Adventure International,GREMLIN,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Mystery Fun House,Adventure International,FUN,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Pirate Adventure,Adventure International,PIRATE,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Questprobe (HumanTorch),Adventure International,QPFFOUR,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Questprobe (SpiderMan),Adventure International,QPSPIDR,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Questprobe(TheHulk),Adventure International,QPHULK,10,2,C,,,Adventure Intnl,15,,,,,,,,,
Robin Of Sherwood,Adventure International,ROBIN,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Savage Island Part 1,Adventure International,SAVAGE,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Savage Island Part 2,Adventure International,SAVAG2,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Secret Mission,Adventure International,SECRET,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Sorcerer Of Claymorgue Castle,Adventure International,SORCERR,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Strange Odyssey,Adventure International,STRANGE,10,2,C,,,Adventure Intnl,16,,,,,,,,,
The Count,Adventure International,COUNT,10,0,C,,,Adventure Intnl,15,,,,,,,,,
Voodoo Castle,Adventure International,VOODOO,10,2,C,,,Adventure Intnl,16,,,,,,,,,
Adventures Of Buckeroo Banzai,Adventure Soft UK,BUCKBZI,11,0,C,,,Adventure Soft UK,17,,,,,,,,,
Masters Of The Universe,Adventure Soft UK,MASTERU,11,0,C,,,Adventure Soft UK,17,,,,,,,,,
Rebel Planet,Adventure Soft UK,REBELP,11,0,C,,,Adventure Soft UK,17,,,,,,,,,
Temple Of Terror,Adventure Soft UK,TEMPLET,11,0,C,,,Adventure Soft UK,17,,,,,,,,,
ABM Command,Alligata,ABM,13,0,C,,,Alligata,19,,,,,,,,,
Blagger,Alligata,BLAGGER,13,0,C,,,Alligata,19,,,,,,,,,
Bug Blaster,Alligata,BUGBLAS,13,0,C,,,Alligata,19,,,,,,,,,
Chichen-Itza,Alligata,ITZA,14,0,C,,,Alligata,21,,,,,,,,,
Contact Bridge,Alligata,ZBload,13,2,C,,,Alligata,20,,,,,,,,,
Cosmic Asteroids,Alligata,ASTER,13,2,C,,,Alligata,20,,,,,,,,,
Crown Jewels,Alligata,CROWN,14,2,C,,,Alligata,22,,,,,,,,,
Dambusters,Alligata,DAMBUST,13,0,C,,,Alligata,19,,,,,,,,,
Diamond Pete,Alligata,DIAMOND,14,2,C,,,Alligata,22,,,,,,,,,
Eagle Empire,Alligata,EAG,13,2,C,,,Alligata,20,,,,,,,,,
Growing Pains,Alligata,GARDEN,14,0,C,,,Alligata,21,,,,,,,,,
Guardian,Alligata,GUARD#1,14,0,C,,,Alligata,21,,,,,,,,,
Hell-Hole,Alligata,HELL-HO,14,0,C,,,Alligata,21,,,,,,,,,
Monaco,Alligata,MONACO,13,2,C,,,Alligata,20,,,,,,,,,
Neanderthal Man,Alligata,NEAN-MA,13,2,C,,,Alligata,20,,,,,,,,,
Olympic Decathlon,Alligata,DECATH,15,0,C,,,Alligata,23,,,,,,,,,
Q-Bix,Alligata,QBIX,14,2,C,,,Alligata,22,,,,,,,,,
Roboman,Alligata,ROBO1,14,0,C,,,Alligata,21,,,,,,,,,
Son Of Blagger,Alligata,SBLAG,13,2,C,,,Alligata,20,,,,,,,,,
Space Ace,Alligata,SPACE,13,0,C,,,Alligata,19,,,,,,,,,
Space Rescue,Alligata,RESCUE,13,2,C,,,Alligata,20,,,,,,,,,
Spitfire Simulator,Alligata,SPIT,13,2,C,,,Alligata,20,,,,,,,,,
Starship Discovery,Alligata,STARSHI,14,2,C,,,Alligata,22,,,,,,,,,
Tarzan,Alligata,JUNGLE,13,2,C,,,Alligata,20,,,,,,,,,
Ultron,Alligata,ULTR0N,14,0,C,,,Alligata,21,,,,,,,,,
Uncle Claude,Alligata,CLAUDE,14,0,C,,,Alligata,21,,,,,,,,,
Video Fruit Machine,Alligata,FRUIT,13,0,C,,,Alligata,19,,,,,,,,,
Videos Revenge,Alligata,VIDEO,14,0,C,,,Alligata,21,,,,,,,,,
Web Runner,Alligata,WEBRUN0,13,0,C,,,Alligata,19,,,,,,,,,
Who Dares Wins 2,Alligata,WDW,15,2,C,,,Alligata,24,,,,,,,,,
Xanadu Cottage,Alligata,XANADU,14,0,C,,,Alligata,21,,,,,,,,,
Crazy Erbert,AlternativeSoftware,ERLOAD,16,2,C,,,Alternative,26,,,,,,,,,
Dead Or Alive,AlternativeSoftware,DoA,16,0,C,,,Alternative,25,,,,,,,,,
Grid Iron 2,AlternativeSoftware,GRIDI,16,2,C,,,Alternative,26,,,,,,,,,
Indoor Soccer,AlternativeSoftware,INDOOR,16,0,C,,,Alternative,25,,,,,,,,,
Licensed To Kill,AlternativeSoftware,L-T-K,16,0,C,,,Alternative,25,,,,,,,,,
Lunar Invasion,AlternativeSoftware,LUNAR,16,2,C,,,Alternative,26,,,,,,,,,
Microball,AlternativeSoftware,PINBALL,16,0,C,,,Alternative,25,,,,,,,,,
Night Strike,AlternativeSoftware,NIGHT,16,0,C,,,Alternative,25,,,,,,,,,
Rik The Roadie,AlternativeSoftware,RtR,16,0,C,,,Alternative,25,,,,,,,,,
Soccer Boss,AlternativeSoftware,SOCCERB,16,2,C,,,Alternative,26,,,,,,,,,
Spheroids,AlternativeSoftware,SPHERS,16,0,S,,,Alternative,25,,,,,,,,,
Video Pinball,AlternativeSoftware,VPIN,16,2,C,,,Alternative,26,,,,,,,,,
Space HiWay,Amcom,HI-WAY,5,2,C,,,Amcom,8,,,,,,,,,
Glider Pilot,Apex,GLDRPLT,128,0,C,,,Apex,201,,,,,,,,,
Glider Pilot 2,Apex,GLDRPL2,128,0,C,,,Apex,201,,,,,,,,,
Asteroid Lander,Argus Press Software,ASTEROI,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Cells And Serpents,Argus Press Software,CELLS,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Conquering Everest,Argus Press Software,EVEREST,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Demon Knight,Argus Press Software,DKINST,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Detective,Argus Press Software,DETECTV,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Fall Of Rome,Argus Press Software,ROMINST,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Froglet,Argus Press Software,FROGLET,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Planetfall,Argus Press Software,PFALL,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Plastered Postman,Argus Press Software,POSTMAN,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Stock Market,Argus Press Software,STOCKS,18,0,C,,,Argus Press Soft,29,,,,,,,,,
Strategy I Invasion,Argus Press Software,INVASIN,18,0,C,Strategy I ,,Argus Press Soft,29,,,,,,,,,
Strategy II Hunt The Bismark,Argus Press Software,BISMARK,18,0,C,Strategy II,,Argus Press Soft,29,,,,,,,,,
The Valley,Argus Press Software,VALLEY,18,0,C,,,Argus Press Soft,29,,,,,,,,,
White Barrows,Argus Press Software,WHITE,18,0,C,,,Argus Press Soft,29,,,,,,,,,
The Great Wall,Artic&UnicornSoftware,TGW,5,2,C,,,Artic & Unicorn,8,,,,,,,,,
Web-War,Artic&UnicornSoftware,WWLOAD,5,0,C,,,Artic & Unicorn,7,,,,,,,,,
Woks,Artic&UnicornSoftware,WOKS,5,2,C,,,Artic & Unicorn,8,,,,,,,,,
Asteroids Deluxe,Atarisoft,AstDelX,5,2,C,,,Atarisoft,8,,,,,,,,,
Donkey Kong Jnr,Atarisoft,DKJR,5,2,C,,,Atarisoft,8,,,,,,,,,
Pole Position,Atarisoft,POLEPOS,5,2,C,,,Atarisoft,8,,,,,,,,,
Robotron 2084,Atarisoft,ROBOTRO,5,2,C,,,Atarisoft,8,,,,,,,,,
Anarchy Zone,Atlantis,ZONE,19,0,C,,,Atlantis,30,,,,,,,,,
Cops n Robbers,Atlantis,COPnROB,19,0,C,,,Atlantis,30,,,,,,,,,
Crack-Up,Atlantis,CRACKUP,19,2,C,,,Atlantis,31,,,,,,,,,
Creepy Cave,Atlantis,CREEPY,19,0,C,,,Atlantis,30,,,,,,,,,
Golden Figurine,Atlantis,FIG-1,19,0,C,,,Atlantis,30,,,,,,,,,
Gunfighter,Atlantis,GFIGHTR,19,2,C,,,Atlantis,31,,,,,,,,,
Hobgoblin,Atlantis,HOBGOBL,19,2,C,,,Atlantis,31,,,,,,,,,
Hobgoblin 2,Atlantis,HOBGOB2,19,2,C,,,Atlantis,31,,,,,,,,,
League Challenge,Atlantis,LEAGUE,19,0,C,,,Atlantis,30,,,,,,,,,
Panik,Atlantis,PANIK,19,0,C,,,Atlantis,30,,,,,,,,,
ProGolf,Atlantis,PROGOLF,19,2,C,,,Atlantis,31,,,,,,,,,
StormCycle,Atlantis,STORMC,19,0,C,,,Atlantis,30,,,,,,,,,
Survivors,Atlantis,SURVVR,19,0,C,,,Atlantis,30,,,,,,,,,
Blast,Audiogenic,BLAST!,21,2,C,,,Audiogenic,35,,,,,,,,,
Breakthrough,Audiogenic,BREAKTH,21,2,C,,,Audiogenic,35,,,,,,,,,
Bugeyes II,Audiogenic,BUGEYES,20,2,C,,,Audiogenic,31,,,,,,,,,
Despatch Rider,Audiogenic,Drider,20,0,C,,,Audiogenic,32,,,,,,,,,
Emlyn Hughes Quiz,Audiogenic,HUGHES,22,2,C,,,Audiogenic,239,,,,,,,,,
Froot Raid,Audiogenic,FROOT,21,0,C,,,Audiogenic,33,,,,,,,,,
Genesis Project,Audiogenic,GENESIS,20,0,C,,,Audiogenic,32,,,,,,,,,
Graham Goochs Test Cricket,Audiogenic,GRAHAM,21,2,C,Gooch's Cricket,,Audiogenic,35,,,,,,,,,
HelterSkelter,Audiogenic,HSLOADR,21,2,C,,,Audiogenic,35,,,,,,,,,
Impact,Audiogenic,IMPACT,21,0,C,,,Audiogenic,33,,,,,,,,,
Last of the Free,Audiogenic,LAST,20,2,C,,,Audiogenic,34,,,,,,,,,
Loopz,Audiogenic,LOOLOAD,22,2,C,,,Audiogenic,239,,,,,,,,,
Omega Orb,Audiogenic,OMEGORB,21,0,C,,,Audiogenic,33,,,,,,,,,
Psycastria,Audiogenic,PSYCAST,20,2,C,,,Audiogenic,34,,,,,,,,,
Psycastria 2,Audiogenic,PSYCAS2,20,2,C,,,Audiogenic,34,,,,,,,,,
Ransack,Audiogenic,RANSACK,21,0,C,,,Audiogenic,33,,,,,,,,,
Saracoid,Audiogenic,SRACOID,21,2,C,,,Audiogenic,35,,,,,,,,,
Shark,Audiogenic,SHARK,22,0,C,,,Audiogenic,238,,,,,,,,,
Space Ranger,Audiogenic,RANGER,20,2,C,,,Audiogenic,34,,,,,,,,,
Sphere Of Destiny,Audiogenic,SOD,21,0,C,Sphere/Destiny,,Audiogenic,33,,,,,,,,,
Sphere Of Destiny 2,Audiogenic,SOD21,21,0,C,Sphere/Destiny2,,Audiogenic,33,,,,,,,,,
Stix,Audiogenic,STIX,20,0,C,,,Audiogenic,32,,,,,,,,,
Thunderstruck,Audiogenic,THUNDER,20,0,C,,,Audiogenic,32,,,,,,,,,
ThunderstruckII,Audiogenic,MIND,20,2,C,,,Audiogenic,34,,,,,,,,,
Wizzys Mansion,Audiogenic,WIZZY,20,0,C,,,Audiogenic,32,,,,,,,,,
Ziggy,Audiogenic,ZIGGY,22,0,C,,,Audiogenic,238,,,,,,,,,
Adventure,BBC Soft,ADVENT,24,2,C,,,BBC Soft,38,,,,,,,,,
Aqua Attack,BBC Soft,AQUA,24,2,C,,,BBC Soft,38,,,,,,,,,
Bat n Ball,BBC Soft,BATBALL,24,0,C,,,BBC Soft,37,,,,,,,,,
Battlefields,BBC Soft,TITLE,24,2,C,,,BBC Soft,38,,,,,,,,,
Black Queen,BBC Soft,BRIDGE,24,2,C,,,BBC Soft,38,,,,,,,,,
Breakout,BBC Soft,BREAKOU,24,0,C,,,BBC Soft,37,,,,,,,,,
Canyon Battle,BBC Soft,CANATT,24,2,C,,,BBC Soft,38,,,,,,,,,
Dice Game,BBC Soft,DICERUL,24,0,C,,,BBC Soft,37,,,,,,,,,
Doctor Who And The Warlord,BBC Soft,LOAD,25,2,C,DrWho - Warlord,,BBC Soft,240,,,,,,,,,
Doctor Who The First Adventure,BBC Soft,INTRO,25,0,C,DrWho - First Adv,,BBC Soft,248,,,,,,,,,
Dodgems,BBC Soft,DODGEMS,24,0,C,,,BBC Soft,37,,,,,,,,,
Flash,BBC Soft,FLASH,24,0,C,,,BBC Soft,37,,,,,,,,,
Galaxy,BBC Soft,GALAXY,24,0,C,,,BBC Soft,37,,,,,,,,,
Gomoku,BBC Soft,GOMOKU,24,0,C,,,BBC Soft,37,,,,,,,,,
Loco Motion,BBC Soft,LOCOMOT,24,0,C,,,BBC Soft,37,,,,,,,,,
Masterbrain,BBC Soft,MASTERL,24,0,C,,,BBC Soft,37,,,,,,,,,
NoughtsAndCrosses,BBC Soft,POOOXXX,24,0,C,Noughts & Crosses,,BBC Soft,37,,,,,,,,,
Pantry Antics,BBC Soft,PANTRY,24,2,C,,,BBC Soft,240,,,,,,,,,
Patience,BBC Soft,PATIRUL,24,0,C,,,BBC Soft,37,,,,,,,,,
Reversi,BBC Soft,REVERSI,24,0,C,,,BBC Soft,37,,,,,,,,,
Snake,BBC Soft,SNAKE,24,0,C,,,BBC Soft,37,,,,,,,,,
White Knight MK11,BBC Soft,WHKN11,24,0,C,White Knight 11,,BBC Soft,37,,,,,,,,,
White Knight MK12,BBC Soft,WHKN12,24,0,C,White Knight 12,,BBC Soft,37,,,,,,,,,
Yellow River Kingdom,BBC Soft,KINGDOM,24,0,C,Yellow River,,BBC Soft,37,,,,,,,,,
Alien Destroyer,Beebug,ALIEN,26,0,C,,,Beebug,39,,,,,,,,,
Astro Tracker,Beebug,ASTRO1,26,0,C,,,Beebug,39,,,,,,,,,
Cylon Attack,Beebug,CYLON,26,0,C,,,Beebug,39,,,,,,,,,
Honest Joe,Beebug,HONJOE,26,0,C,,,Beebug,39,,,,,,,,,
Magic Eel,Beebug,MAGIC-E,26,0,C,,,Beebug,39,,,,,,,,,
Mindbender,Beebug,MINDBR,26,0,C,,,Beebug,39,,,,,,,,,
Omega,Beebug,OMEGA,26,0,C,,,Beebug,39,,,,,,,,,
ShapeMatch,Beebug,SHAPEMA,26,0,C,,,Beebug,39,,,,,,,,,
Snorter,Beebug,SNORTER,26,0,C,,,Beebug,39,,,,,,,,,
Splat The Rat,Beebug,RAT-SPL,26,0,C,,,Beebug,39,,,,,,,,,
Starfire,Beebug,STARFIR,26,0,C,,,Beebug,39,,,,,,,,,
Swarmers Revenge,Beebug,SWARMER,26,0,C,,,Beebug,39,,,,,,,,,
Battle Of Britain,Betasoft,BRITAIN,23,2,C,,,Betasoft,249,,,,,,,,,
Blockade,Betasoft,BLOCKDE,23,2,C,,,Betasoft,249,,,,,,,,,
SubHunt,Betasoft,S1,23,0,C,,,Betasoft,36,,,,,,,,,
Aabatron,BevanTechnology,AABATRO,23,0,C,,,Bevan Technology,36,,,,,,,,,
April Showers,BevanTechnology,April,23,0,C,,,Bevan Technology,36,,,,,,,,,
Mayday,BevanTechnology,Mayday,23,0,C,,,Bevan Technology,36,,,,,,,,,
One Last Game,BevanTechnology,OLG,23,0,C,,,Bevan Technology,36,,,,,,,,,
Pay Off,Bignose Software,PAYOFF,23,0,C,,,Bignose Software,36,,,,,,,,,
3D Dotty,Blue Ribbon,3DDOTTY,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Astro Plumber,Blue Ribbon,ASPLUMB,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Bar Billiards,Blue Ribbon,BAR,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Condition Red,Blue Ribbon,RED1,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Diamond Mine 2,Blue Ribbon,DIAMOND,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Dominoes,Blue Ribbon,DOMS,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Hangman,Blue Ribbon,HANGMAN,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Hi-Q Quiz,Blue Ribbon,HIQUIZ,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Joey,Blue Ribbon,JOEY,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Mango,Blue Ribbon,MANGO,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Ravage,Blue Ribbon,RAVAGE,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Return Of R2,Blue Ribbon,RETURN,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Spooksville,Blue Ribbon,SPOOKSV,27,2,C,,,Blue Ribbon,41,,,,,,,,,
System 8,Blue Ribbon,SYS8LDR,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Turf-Form,Blue Ribbon,TURFLDR,27,2,C,,,Blue Ribbon,41,,,,,,,,,
Video Card Arcade,Blue Ribbon,VCA,27,0,C,,,Blue Ribbon,40,,,,,,,,,
Enigma,Brainbox Software,ENIGMA,23,0,C,,,Brainbox Software,36,,,,,,,,,
Xadomy,Brassington,XADOMY,23,0,C,,,Brassington,36,,,,,,,,,
Play Your Cards Right,Britannia,PYCR,23,0,C,,,Britannia,36,,,,,,,,,
Scoop,British Telecom,SCOOP,23,2,C,,,British Telecom,248,,,,,,,,,
Starquake,Bubble Bus,STQUAKE,23,0,C,,,Bubble Bus,36,,,,,,,,,
Airlift,BugByte,AIRLIFT,28,0,C,,,Bug Byte,42,,,,,,,,,
BeebChess,BugByte,BEEBCHE,28,2,S,,,Bug Byte,43,,,,,,,,,
Beebgammon,BugByte,BEEBGAM,28,2,C,BeebGammon,,Bug Byte,43,,,,,,,,,
City Defence,BugByte,CITY,28,0,C,,,Bug Byte,42,,,,,,,,,
Cricket,BugByte,CRICKET,28,2,S,,,Bug Byte,43,,,,,,,,,
Dog Fight,BugByte,DFIGHT,28,2,C,,,Bug Byte,43,,,,,,,,,
Dragon Quest,BugByte,DRAGON,28,0,C,,,Bug Byte,42,,,,,,,,,who 
